# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Robot Groundtruth Data Fomat:
# Time [s]    x [m]    y [m]    orientation [rad] 
1248297570.769   0.73153770 	 1.64020420 	 -1.26010000  
1248297570.781   0.73162670 	 1.63963700 	 -1.24910000  
1248297570.797   0.73162780 	 1.63917240 	 -1.24400000  
1248297570.815   0.73157090 	 1.63790940 	 -1.23490000  
1248297570.831   0.73156830 	 1.63714660 	 -1.23090000  
1248297570.848   0.73173320 	 1.63548840 	 -1.22420000  
1248297570.865   0.73218290 	 1.63388820 	 -1.21840000  
1248297570.883   0.73248440 	 1.63318260 	 -1.21530000  
1248297570.909   0.73318080 	 1.63197370 	 -1.20870000  
1248297570.941   0.73439230 	 1.62997870 	 -1.19530000  
1248297570.950   0.73480040 	 1.62907860 	 -1.18960000  
1248297570.972   0.73499260 	 1.62866060 	 -1.18710000  
1248297570.981   0.73539880 	 1.62790040 	 -1.18210000  
1248297571.004   0.73558770 	 1.62753710 	 -1.17930000  
1248297571.014   0.73585640 	 1.62674710 	 -1.17210000  
1248297571.032   0.73592420 	 1.62628730 	 -1.16770000  
1248297571.048   0.73596620 	 1.62527160 	 -1.15780000  
1248297571.065   0.73603420 	 1.62425650 	 -1.14760000  
1248297571.081   0.73615070 	 1.62378580 	 -1.14280000  
1248297571.098   0.73657780 	 1.62295190 	 -1.13390000  
1248297571.116   0.73713070 	 1.62218960 	 -1.12570000  
1248297571.134   0.73740710 	 1.62177120 	 -1.12170000  
1248297571.159   0.73784230 	 1.62080700 	 -1.11350000  
1248297571.191   0.73849980 	 1.61873790 	 -1.09700000  
1248297571.200   0.73899930 	 1.61765570 	 -1.09110000  
1248297571.222   0.73932470 	 1.61712100 	 -1.08840000  
1248297571.231   0.74007180 	 1.61608730 	 -1.08240000  
1248297571.253   0.74039210 	 1.61558230 	 -1.07880000  
1248297571.265   0.74086800 	 1.61457750 	 -1.06980000  
1248297571.283   0.74105850 	 1.61406980 	 -1.06470000  
1248297571.299   0.74142200 	 1.61307900 	 -1.05450000  
1248297571.315   0.74185670 	 1.61220380 	 -1.04530000  
1248297571.332   0.74211490 	 1.61183110 	 -1.04100000  
1248297571.350   0.74262870 	 1.61106530 	 -1.03280000  
1248297571.365   0.74300540 	 1.61018050 	 -1.02510000  
1248297571.384   0.74312540 	 1.60970820 	 -1.02100000  
1248297571.410   0.74338360 	 1.60871150 	 -1.01340000  
1248297571.414   0.74357850 	 1.60820500 	 -1.01010000  
1248297571.425   0.74415700 	 1.60726550 	 -1.00430000  
1248297571.440   0.74452780 	 1.60686250 	 -1.00150000  
1248297571.450   0.74528590 	 1.60611980 	 -0.99520000  
1248297571.472   0.74561070 	 1.60573120 	 -0.99140000  
1248297571.482   0.74607760 	 1.60486740 	 -0.98270000  
1248297571.504   0.74624580 	 1.60442430 	 -0.97790000  
1248297571.515   0.74655910 	 1.60355980 	 -0.96800000  
1248297571.533   0.74673290 	 1.60315430 	 -0.96300000  
1248297571.549   0.74711690 	 1.60237500 	 -0.95340000  
1248297571.566   0.74753200 	 1.60150670 	 -0.94360000  
1248297571.583   0.74771750 	 1.60103670 	 -0.93870000  
1248297571.602   0.74807890 	 1.60001930 	 -0.92910000  
1248297571.616   0.74859250 	 1.59892650 	 -0.91970000  
1248297571.635   0.74893280 	 1.59837310 	 -0.91530000  
1248297571.660   0.74974700 	 1.59735130 	 -0.90780000  
1248297571.669   0.75099360 	 1.59607830 	 -0.89910000  
1248297571.682   0.75135280 	 1.59566600 	 -0.89620000  
1248297571.706   0.75166740 	 1.59524390 	 -0.89310000  
1248297571.737   0.75252190 	 1.59389810 	 -0.88250000  
1248297571.765   0.75384350 	 1.59186220 	 -0.86600000  
1248297571.782   0.75419320 	 1.59134180 	 -0.86160000  
1248297571.798   0.75486540 	 1.59031510 	 -0.85240000  
1248297571.816   0.75540550 	 1.58930810 	 -0.84240000  
1248297571.833   0.75567440 	 1.58883160 	 -0.83720000  
1248297571.851   0.75636280 	 1.58805320 	 -0.82730000  
1248297571.878   0.75721860 	 1.58749350 	 -0.81890000  
1248297571.910   0.75891320 	 1.58655540 	 -0.80340000  
1248297571.919   0.75952520 	 1.58587360 	 -0.79510000  
1248297571.941   0.76018290 	 1.58497060 	 -0.78710000  
1248297571.951   0.76057620 	 1.58445670 	 -0.78330000  
1248297571.972   0.76101200 	 1.58392080 	 -0.77970000  
1248297571.982   0.76191690 	 1.58278220 	 -0.77330000  
1248297571.999   0.76238220 	 1.58219690 	 -0.77050000  
1248297572.002   0.76284500 	 1.58161920 	 -0.76760000  
1248297572.015   0.76328370 	 1.58106310 	 -0.76460000  
1248297572.033   0.76407010 	 1.58007870 	 -0.75850000  
1248297572.050   0.76443630 	 1.57964140 	 -0.75570000  
1248297572.067   0.76516680 	 1.57888910 	 -0.75110000  
1248297572.069   0.76554960 	 1.57859260 	 -0.74940000  
1248297572.083   0.76595760 	 1.57834110 	 -0.74790000  
1248297572.101   0.76639140 	 1.57811040 	 -0.74660000  
1248297572.128   0.76729490 	 1.57761010 	 -0.74370000  
1248297572.130   0.76772690 	 1.57730030 	 -0.74180000  
1248297572.135   0.76813490 	 1.57694280 	 -0.73930000  
1248297572.159   0.76890690 	 1.57612480 	 -0.73360000  
1248297572.165   0.76930380 	 1.57567840 	 -0.73090000  
1248297572.169   0.76972340 	 1.57522600 	 -0.72850000  
1248297572.191   0.77017580 	 1.57478350 	 -0.72650000  
1248297572.200   0.77120080 	 1.57395130 	 -0.72350000  
1248297572.222   0.77176940 	 1.57355050 	 -0.72210000  
1248297572.233   0.77291540 	 1.57273450 	 -0.71890000  
1248297572.250   0.77344020 	 1.57229480 	 -0.71670000  
1248297572.266   0.77433280 	 1.57133510 	 -0.71070000  
1248297572.284   0.77504440 	 1.57034150 	 -0.70280000  
1248297572.300   0.77537190 	 1.56986080 	 -0.69860000  
1248297572.317   0.77606600 	 1.56898640 	 -0.69080000  
1248297572.334   0.77690160 	 1.56829390 	 -0.68430000  
1248297572.353   0.77736910 	 1.56800400 	 -0.68150000  
1248297572.378   0.77833740 	 1.56734330 	 -0.67560000  
1248297572.410   0.77995330 	 1.56528070 	 -0.66010000  
1248297572.419   0.78075380 	 1.56414500 	 -0.65180000  
1248297572.441   0.78121850 	 1.56366410 	 -0.64810000  
1248297572.451   0.78224370 	 1.56294050 	 -0.64200000  
1248297572.472   0.78277040 	 1.56264270 	 -0.63940000  
1248297572.481   0.78330500 	 1.56235430 	 -0.63710000  
1248297572.500   0.78436220 	 1.56172170 	 -0.63290000  
1248297572.504   0.78486670 	 1.56136150 	 -0.63090000  
1248297572.517   0.78534730 	 1.56098130 	 -0.62900000  
1248297572.534   0.78625380 	 1.56019910 	 -0.62550000  
1248297572.551   0.78670780 	 1.55981070 	 -0.62400000  
1248297572.556   0.78717380 	 1.55946200 	 -0.62270000  
1248297572.568   0.78765230 	 1.55915790 	 -0.62150000  
1248297572.576   0.78814940 	 1.55889440 	 -0.62030000  
1248297572.596   0.78868340 	 1.55865900 	 -0.61900000  
1248297572.604   0.78987210 	 1.55820080 	 -0.61640000  
1248297572.628   0.79048280 	 1.55793780 	 -0.61500000  
1248297572.638   0.79228710 	 1.55682930 	 -0.60970000  
1248297572.659   0.79287510 	 1.55636110 	 -0.60760000  
1248297572.668   0.79396010 	 1.55537800 	 -0.60280000  
1248297572.691   0.79447580 	 1.55490150 	 -0.60010000  
1248297572.700   0.79550780 	 1.55403110 	 -0.59450000  
1248297572.723   0.79601420 	 1.55362820 	 -0.59140000  
1248297572.734   0.79704860 	 1.55287900 	 -0.58470000  
1248297572.751   0.79755780 	 1.55250470 	 -0.58110000  
1248297572.767   0.79854430 	 1.55172870 	 -0.57410000  
1248297572.784   0.79957700 	 1.55093870 	 -0.56800000  
1248297572.800   0.80010860 	 1.55052860 	 -0.56540000  
1248297572.817   0.80121190 	 1.54973030 	 -0.56120000  
1248297572.835   0.80242830 	 1.54899930 	 -0.55800000  
1248297572.863   0.80304780 	 1.54865390 	 -0.55660000  
1248297572.871   0.80424120 	 1.54795920 	 -0.55320000  
1248297572.879   0.80481880 	 1.54760190 	 -0.55150000  
1248297572.893   0.80539600 	 1.54723910 	 -0.54970000  
1248297572.903   0.80654650 	 1.54645440 	 -0.54590000  
1248297572.926   0.80713230 	 1.54605000 	 -0.54410000  
1248297572.934   0.80835020 	 1.54530540 	 -0.54110000  
1248297572.957   0.80896410 	 1.54499180 	 -0.53970000  
1248297572.967   0.81011090 	 1.54442680 	 -0.53640000  
1248297572.985   0.81109920 	 1.54387290 	 -0.53210000  
1248297573.002   0.81153540 	 1.54357090 	 -0.52950000  
1248297573.019   0.81238760 	 1.54292510 	 -0.52370000  
1248297573.034   0.81335900 	 1.54228510 	 -0.51780000  
1248297573.052   0.81388510 	 1.54199310 	 -0.51500000  
1248297573.079   0.81500250 	 1.54142770 	 -0.50940000  
1248297573.089   0.81661970 	 1.54050600 	 -0.50060000  
1248297573.112   0.81705700 	 1.54017330 	 -0.49770000  
1248297573.122   0.81782460 	 1.53949300 	 -0.49260000  
1248297573.144   0.81819370 	 1.53915740 	 -0.49050000  
1248297573.146   0.81857700 	 1.53881860 	 -0.48860000  
1248297573.152   0.81899790 	 1.53849070 	 -0.48700000  
1248297573.175   0.81947410 	 1.53818920 	 -0.48550000  
1248297573.184   0.82065370 	 1.53770350 	 -0.48290000  
1248297573.207   0.82134780 	 1.53750250 	 -0.48160000  
1248297573.216   0.82208490 	 1.53730030 	 -0.48020000  
1248297573.223   0.82283530 	 1.53707480 	 -0.47850000  
1248297573.235   0.82431030 	 1.53647590 	 -0.47400000  
1248297573.251   0.82503680 	 1.53607940 	 -0.47160000  
1248297573.268   0.82654180 	 1.53517950 	 -0.46730000  
1248297573.284   0.82809870 	 1.53427190 	 -0.46410000  
1248297573.302   0.82889080 	 1.53383700 	 -0.46280000  
1248297573.318   0.83045900 	 1.53308670 	 -0.46040000  
1248297573.338   0.83179710 	 1.53239960 	 -0.45720000  
1248297573.362   0.83278200 	 1.53156570 	 -0.45170000  
1248297573.371   0.83355690 	 1.53060600 	 -0.44500000  
1248297573.394   0.83395300 	 1.53017210 	 -0.44200000  
1248297573.403   0.83486690 	 1.52957310 	 -0.43770000  
1248297573.425   0.83540010 	 1.52943600 	 -0.43630000  
1248297573.434   0.83658240 	 1.52935940 	 -0.43420000  
1248297573.456   0.83719830 	 1.52932050 	 -0.43300000  
1248297573.459   0.83780380 	 1.52924450 	 -0.43160000  
1248297573.468   0.83903050 	 1.52888820 	 -0.42710000  
1248297573.485   0.83967730 	 1.52859410 	 -0.42430000  
1248297573.502   0.84035500 	 1.52823360 	 -0.42140000  
1248297573.519   0.84183150 	 1.52739980 	 -0.41560000  
1248297573.525   0.84261910 	 1.52698470 	 -0.41310000  
1248297573.535   0.84342180 	 1.52660090 	 -0.41110000  
1248297573.552   0.84421780 	 1.52624960 	 -0.40950000  
1248297573.569   0.84498710 	 1.52592320 	 -0.40810000  
1248297573.588   0.84702130 	 1.52496660 	 -0.40410000  
1248297573.596   0.84759870 	 1.52462660 	 -0.40220000  
1248297573.612   0.84814460 	 1.52427780 	 -0.39980000  
1248297573.621   0.84922610 	 1.52356930 	 -0.39420000  
1248297573.643   0.84979380 	 1.52322810 	 -0.39120000  
1248297573.652   0.85100340 	 1.52262860 	 -0.38620000  
1248297573.675   0.85164800 	 1.52239360 	 -0.38470000  
1248297573.679   0.85233180 	 1.52220420 	 -0.38410000  
1248297573.685   0.85303180 	 1.52205080 	 -0.38430000  
1248297573.708   0.85371300 	 1.52191230 	 -0.38500000  
1248297573.718   0.85565050 	 1.52130510 	 -0.38840000  
1248297573.735   0.85632140 	 1.52099690 	 -0.38960000  
1248297573.752   0.85701200 	 1.52065120 	 -0.39060000  
1248297573.769   0.85846980 	 1.51992670 	 -0.39220000  
1248297573.786   0.86003550 	 1.51932320 	 -0.39420000  
1248297573.803   0.86082640 	 1.51910150 	 -0.39530000  
1248297573.819   0.86233150 	 1.51878300 	 -0.39700000  
1248297573.847   0.86355450 	 1.51846880 	 -0.39750000  
1248297573.878   0.86490440 	 1.51776690 	 -0.39510000  
1248297573.887   0.86639230 	 1.51679160 	 -0.39050000  
1248297573.909   0.86701520 	 1.51644200 	 -0.38910000  
1248297573.918   0.86845000 	 1.51579100 	 -0.38750000  
1248297573.940   0.86921850 	 1.51551210 	 -0.38730000  
1248297573.952   0.87072100 	 1.51506230 	 -0.38790000  
1248297573.969   0.87140780 	 1.51487550 	 -0.38860000  
1248297573.972   0.87202030 	 1.51470680 	 -0.38940000  
1248297573.985   0.87254840 	 1.51454200 	 -0.39020000  
1248297574.002   0.87301130 	 1.51435870 	 -0.39080000  
1248297574.004   0.87344420 	 1.51414520 	 -0.39120000  
1248297574.018   0.87388070 	 1.51390650 	 -0.39120000  
1248297574.036   0.87486140 	 1.51342160 	 -0.39070000  
1248297574.053   0.87611070 	 1.51298710 	 -0.38990000  
1248297574.070   0.87686660 	 1.51278170 	 -0.38980000  
1248297574.096   0.87853750 	 1.51237360 	 -0.38990000  
1248297574.110   0.88104130 	 1.51171480 	 -0.39180000  
1248297574.132   0.88176710 	 1.51144280 	 -0.39250000  
1248297574.140   0.88295390 	 1.51079880 	 -0.39350000  
1248297574.162   0.88343550 	 1.51042430 	 -0.39370000  
1248297574.164   0.88385680 	 1.51002370 	 -0.39380000  
1248297574.169   0.88423520 	 1.50960750 	 -0.39370000  
1248297574.190   0.88458530 	 1.50916620 	 -0.39340000  
1248297574.192   0.88495130 	 1.50874820 	 -0.39300000  
1248297574.203   0.88535610 	 1.50837280 	 -0.39260000  
1248297574.220   0.88581960 	 1.50805370 	 -0.39230000  
1248297574.235   0.88701870 	 1.50761000 	 -0.39250000  
1248297574.253   0.88777520 	 1.50747850 	 -0.39290000  
1248297574.269   0.88954130 	 1.50734150 	 -0.39400000  
1248297574.288   0.89137810 	 1.50721910 	 -0.39510000  
1248297574.303   0.89298790 	 1.50692360 	 -0.39510000  
1248297574.321   0.89364890 	 1.50667660 	 -0.39400000  
1248297574.347   0.89472700 	 1.50598880 	 -0.38970000  
1248297574.378   0.89662080 	 1.50429100 	 -0.37590000  
1248297574.387   0.89787770 	 1.50368690 	 -0.36880000  
1248297574.409   0.89859770 	 1.50349370 	 -0.36580000  
1248297574.417   0.89934410 	 1.50337010 	 -0.36350000  
1248297574.436   0.90078420 	 1.50326210 	 -0.36050000  
1248297574.453   0.90209640 	 1.50314490 	 -0.35890000  
1248297574.470   0.90269000 	 1.50301780 	 -0.35820000  
1248297574.487   0.90377010 	 1.50257070 	 -0.35620000  
1248297574.503   0.90429950 	 1.50224610 	 -0.35470000  
1248297574.519   0.90546110 	 1.50149180 	 -0.35080000  
1248297574.538   0.90686660 	 1.50078000 	 -0.34630000  
1248297574.553   0.90845380 	 1.50022860 	 -0.34230000  
1248297574.573   0.90924270 	 1.50000450 	 -0.34040000  
1248297574.596   0.91064670 	 1.49959010 	 -0.33670000  
1248297574.604   0.91122760 	 1.49936920 	 -0.33470000  
1248297574.629   0.91222220 	 1.49883910 	 -0.33010000  
1248297574.638   0.91368400 	 1.49790150 	 -0.32130000  
1248297574.660   0.91426550 	 1.49759150 	 -0.31820000  
1248297574.663   0.91491790 	 1.49731360 	 -0.31530000  
1248297574.670   0.91561590 	 1.49706890 	 -0.31270000  
1248297574.687   0.91635430 	 1.49686670 	 -0.31000000  
1248297574.703   0.91785410 	 1.49657520 	 -0.30530000  
1248297574.720   0.91856670 	 1.49646060 	 -0.30340000  
1248297574.737   0.91984190 	 1.49623280 	 -0.30030000  
1248297574.754   0.92096930 	 1.49597650 	 -0.29760000  
1248297574.771   0.92154970 	 1.49580710 	 -0.29620000  
1248297574.789   0.92279690 	 1.49539110 	 -0.29310000  
1248297574.799   0.92346530 	 1.49516540 	 -0.29120000  
1248297574.815   0.92415870 	 1.49494070 	 -0.28910000  
1248297574.824   0.92556340 	 1.49448350 	 -0.28460000  
1248297574.836   0.92625000 	 1.49424880 	 -0.28210000  
1248297574.839   0.92690630 	 1.49400900 	 -0.27960000  
1248297574.863   0.92752720 	 1.49376310 	 -0.27700000  
1248297574.871   0.92867460 	 1.49327470 	 -0.27220000  
1248297574.894   0.92922540 	 1.49305420 	 -0.27010000  
1248297574.903   0.93039490 	 1.49266120 	 -0.26620000  
1248297574.926   0.93103090 	 1.49249330 	 -0.26430000  
1248297574.930   0.93168960 	 1.49235480 	 -0.26260000  
1248297574.936   0.93235910 	 1.49224150 	 -0.26090000  
1248297574.942   0.93303350 	 1.49213700 	 -0.25940000  
1248297574.953   0.93371150 	 1.49202480 	 -0.25790000  
1248297574.971   0.93439070 	 1.49189230 	 -0.25620000  
1248297574.988   0.93570670 	 1.49155910 	 -0.25240000  
1248297575.003   0.93700440 	 1.49113100 	 -0.24840000  
1248297575.022   0.93764970 	 1.49090610 	 -0.24640000  
1248297575.037   0.93895090 	 1.49050270 	 -0.24220000  
1248297575.056   0.94024090 	 1.49018200 	 -0.23840000  
1248297575.081   0.94083600 	 1.49006640 	 -0.23650000  
1248297575.090   0.94238600 	 1.48977260 	 -0.23000000  
1248297575.112   0.94285960 	 1.48961920 	 -0.22730000  
1248297575.121   0.94377450 	 1.48922150 	 -0.22120000  
1248297575.143   0.94425320 	 1.48898880 	 -0.21810000  
1248297575.154   0.94532220 	 1.48852160 	 -0.21210000  
1248297575.176   0.94589350 	 1.48831810 	 -0.20940000  
1248297575.187   0.94709070 	 1.48801280 	 -0.20450000  
1248297575.204   0.94834470 	 1.48780210 	 -0.19960000  
1248297575.221   0.94895860 	 1.48768330 	 -0.19710000  
1248297575.238   0.95012790 	 1.48735180 	 -0.19240000  
1248297575.254   0.95120300 	 1.48694320 	 -0.18780000  
1248297575.286   0.95230330 	 1.48655170 	 -0.18300000  
1248297575.293   0.95355400 	 1.48627030 	 -0.17820000  
1248297575.316   0.95491780 	 1.48613170 	 -0.17400000  
1248297575.335   0.95561440 	 1.48608840 	 -0.17180000  
1248297575.344   0.95699260 	 1.48598880 	 -0.16750000  
1248297575.365   0.95767550 	 1.48590250 	 -0.16550000  
1248297575.373   0.95907890 	 1.48564740 	 -0.16130000  
1248297575.397   0.95978390 	 1.48550630 	 -0.15920000  
1248297575.408   0.96190210 	 1.48510010 	 -0.15320000  
1248297575.425   0.96259700 	 1.48496990 	 -0.15140000  
1248297575.440   0.96387570 	 1.48472920 	 -0.14750000  
1248297575.462   0.96500390 	 1.48446030 	 -0.14280000  
1248297575.488   0.96604890 	 1.48411870 	 -0.13730000  
1248297575.504   0.96707220 	 1.48381200 	 -0.13140000  
1248297575.527   0.96808810 	 1.48367200 	 -0.12550000  
1248297575.555   0.96914250 	 1.48361810 	 -0.12030000  
1248297575.565   0.97026690 	 1.48356610 	 -0.11560000  
1248297575.584   0.97087570 	 1.48353320 	 -0.11330000  
1248297575.613   0.97301270 	 1.48326290 	 -0.10690000  
1248297575.619   0.97380110 	 1.48313270 	 -0.10510000  
1248297575.627   0.97459420 	 1.48300180 	 -0.10360000  
1248297575.647   0.97618410 	 1.48276890 	 -0.10120000  
1248297575.674   0.97839430 	 1.48257140 	 -0.09650000  
1248297575.688   0.97965830 	 1.48249040 	 -0.09200000  
1248297575.722   0.98084170 	 1.48242230 	 -0.08660000  
1248297575.739   0.98212880 	 1.48230610 	 -0.08090000  
1248297575.755   0.98348870 	 1.48217810 	 -0.07610000  
1248297575.776   0.98474470 	 1.48207100 	 -0.07180000  
1248297575.804   0.98584750 	 1.48190950 	 -0.06750000  
1248297575.815   0.98687600 	 1.48171120 	 -0.06300000  
1248297575.839   0.98799350 	 1.48154050 	 -0.05750000  
1248297575.850   0.98931400 	 1.48142570 	 -0.05150000  
1248297575.881   0.99083000 	 1.48141080 	 -0.04620000  
1248297575.893   0.99234000 	 1.48152760 	 -0.04120000  
1248297575.920   0.99387430 	 1.48167060 	 -0.03680000  
1248297575.939   0.99537530 	 1.48179390 	 -0.03320000  
1248297575.952   0.99670690 	 1.48190990 	 -0.03000000  
1248297575.984   0.99801360 	 1.48190230 	 -0.02660000  
1248297575.992   0.99941820 	 1.48176670 	 -0.02340000  
1248297576.012   1.00085620 	 1.48163600 	 -0.02080000  
1248297576.037   1.00221220 	 1.48157950 	 -0.01800000  
1248297576.052   1.00346850 	 1.48154610 	 -0.01460000  
1248297576.073   1.00448980 	 1.48159770 	 -0.01100000  
1248297576.096   1.00547090 	 1.48171770 	 -0.00730000  
1248297576.111   1.00652940 	 1.48186370 	 -0.00340000  
1248297576.134   1.00760040 	 1.48201690 	 0.00090000  
1248297576.160   1.00873520 	 1.48212800 	 0.00580000  
1248297576.174   1.00996980 	 1.48216310 	 0.01140000  
1248297576.195   1.01124890 	 1.48208070 	 0.01740000  
1248297576.209   1.01256110 	 1.48190220 	 0.02310000  
1248297576.239   1.01385570 	 1.48170970 	 0.02870000  
1248297576.256   1.01504580 	 1.48153680 	 0.03460000  
1248297576.283   1.01609610 	 1.48140880 	 0.04030000  
1248297576.317   1.01712310 	 1.48134650 	 0.04600000  
1248297576.350   1.02025030 	 1.48121550 	 0.05920000  
1248297576.362   1.02169970 	 1.48109640 	 0.06440000  
